City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Buin,CL,2022-05-16 00:01:09,-33.7333,-70.75,71.87,30,91,2.35
592,Freeport,US,2022-05-15 23:59:26,40.6576,-73.5832,71.42,78,39,3.0
593,Narsaq,GL,2022-05-16 00:01:09,60.9167,-46.05,39.42,71,20,3.67
594,Mandera,KE,2022-05-16 00:01:10,3.9366,41.867,78.33,70,57,20.04
595,Kurilsk,RU,2022-05-16 00:01:10,45.2333,147.8833,51.3,52,0,9.33
596,Rosetta,EG,2022-05-16 00:01:11,31.4044,30.4164,65.3,80,44,8.19
597,Blytheville,US,2022-05-16 00:01:11,35.9273,-89.919,71.96,81,0,8.01
598,Taoudenni,ML,2022-05-16 00:01:12,22.6783,-3.9836,89.74,6,52,14.29
599,Ranghulu,CN,2022-05-16 00:01:13,46.65,124.8667,59.43,22,31,6.89
600,Hamilton,US,2022-05-15 23:59:22,39.1834,-84.5333,81.37,50,18,1.3
601,Gombong,ID,2022-05-16 00:01:13,-7.6072,109.5142,79.12,89,58,1.52
602,Dharan,NP,2022-05-16 00:02:14,26.8125,87.2835,76.24,75,3,5.84
603,Ouesso,CG,2022-05-16 00:02:14,1.6136,16.0517,75.81,82,93,2.46
604,Jiuquan,CN,2022-05-16 00:02:15,39.7432,98.5174,57.16,10,20,3.22
605,Karatau,KZ,2022-05-16 00:02:15,43.1667,70.4667,56.25,79,83,1.92
606,Yenagoa,NG,2022-05-16 00:02:16,4.9247,6.2642,77.02,95,92,3.29
607,Chaihe,CN,2022-05-16 00:02:16,44.7667,129.7,52.14,62,82,6.51
608,Kushima,JP,2022-05-16 00:02:17,31.4583,131.2333,57.88,90,100,2.28
609,Micheweni,TZ,2022-05-16 00:02:17,-4.9667,39.8333,77.76,82,1,12.01
610,Inta,RU,2022-05-16 00:02:18,66.0317,60.1659,43.68,92,100,4.03
611,Antalaha,MG,2022-05-16 00:02:18,-14.9003,50.2788,70.61,83,10,7.61
612,Pombas,CV,2022-05-16 00:02:19,17.1503,-25.0201,71.2,77,75,11.16
613,Maceio,BR,2022-05-16 00:00:23,-9.6658,-35.7353,78.94,77,99,5.01
614,Francavilla Fontana,IT,2022-05-16 00:02:19,40.5306,17.5852,67.26,70,42,2.19
615,Qui Nhon,VN,2022-05-16 00:02:20,13.7667,109.2333,81.34,82,100,3.53
616,Abu Dhabi,AE,2022-05-16 00:01:10,24.4667,54.3667,81.97,71,0,1.01
617,Yuyao,CN,2022-05-16 00:02:21,30.05,121.1494,62.22,67,99,5.44
618,Demba,CD,2022-05-16 00:02:21,-5.51,22.2667,74.03,61,63,1.16
619,Eenhana,NA,2022-05-16 00:02:22,-17.4667,16.3333,65.5,35,82,8.5
620,Ukiah,US,2022-05-16 00:02:22,39.1502,-123.2078,75.43,51,0,10.36
621,Olds,CA,2022-05-16 00:02:22,51.7834,-114.102,65.84,31,88,10.6
622,Santa Barbara,US,2022-05-16 00:02:23,34.7333,-120.0343,77.0,53,0,13.8
623,Sibolga,ID,2022-05-16 00:02:23,1.7427,98.7792,76.84,90,93,2.24
624,Todos Santos,MX,2022-05-16 00:02:24,23.45,-110.2167,72.45,66,90,6.24
625,Petrovsk-Zabaykalskiy,RU,2022-05-16 00:02:24,51.273,108.843,58.96,29,59,3.11
626,Bedele,ET,2022-05-16 00:02:25,8.456,36.353,56.34,94,88,3.0
627,Bafia,CM,2022-05-16 00:02:25,4.75,11.2333,68.97,98,70,3.04
628,Onguday,RU,2022-05-16 00:02:26,50.75,86.15,53.78,83,100,1.74
629,Rusape,ZW,2022-05-16 00:02:26,-18.5278,32.1284,48.13,94,3,3.76
630,Edson,CA,2022-05-16 00:02:27,53.5835,-116.4356,60.49,36,97,9.89
631,Luba,GQ,2022-05-16 00:02:27,3.4568,8.5547,80.89,83,49,5.61
632,Elmira,US,2022-05-15 23:57:52,42.0898,-76.8077,70.99,97,90,3.4
633,Ushtobe,KZ,2022-05-16 00:02:28,45.2514,77.9838,58.01,65,3,5.41
634,Lumphat,KH,2022-05-16 00:02:28,13.4878,106.9816,75.07,97,100,2.75
635,Sao Felix Do Xingu,BR,2022-05-16 00:01:26,-6.6447,-51.995,74.79,92,100,1.21
636,Edd,ER,2022-05-16 00:02:29,13.9297,41.6925,85.5,57,0,2.1
637,Ganzhou,CN,2022-05-16 00:02:29,28.8184,115.4327,62.33,84,97,1.88
638,Renigunta,IN,2022-05-16 00:02:30,13.65,79.5167,81.14,82,95,4.07
639,Bang Krathum,TH,2022-05-16 00:02:30,16.5783,100.3003,90.05,70,79,2.8
640,Darlowo,PL,2022-05-16 00:02:21,54.421,16.4107,47.8,90,79,7.0
641,Agadir,MA,2022-05-16 00:02:26,30.4202,-9.5982,66.65,89,0,4.74
642,Bien Hoa,VN,2022-05-15 23:58:22,10.95,106.8167,80.58,79,100,3.89
643,Manzhouli,CN,2022-05-16 00:02:31,49.6,117.4333,57.36,27,24,8.72
644,Waitati,NZ,2022-05-16 00:02:32,-45.75,170.5667,54.81,67,4,6.53
645,Gat,IL,2022-05-16 00:01:44,31.61,34.7642,64.4,84,1,0.83
646,Asau,RO,2022-05-16 00:02:32,46.4333,26.4,58.28,91,66,2.26
647,Majene,ID,2022-05-16 00:02:33,-3.5403,118.9707,80.89,83,41,4.16
648,Ban Dung,TH,2022-05-16 00:02:33,17.699,103.2596,72.1,99,100,10.71
649,Zatoka,UA,2022-05-16 00:03:34,46.0725,30.4654,61.56,65,87,7.47
650,Bereda,ES,2022-05-16 00:03:34,43.2686,-7.5406,60.42,70,82,8.08
651,Mount Isa,AU,2022-05-16 00:00:23,-20.7333,139.5,74.97,46,0,11.5
652,San Jeronimo,PE,2022-05-16 00:03:35,-11.9472,-75.2829,51.17,80,89,4.54
653,Pundaguitan,PH,2022-05-16 00:03:35,6.3711,126.1689,81.55,78,80,8.84
654,Kisangani,CD,2022-05-16 00:03:36,0.5167,25.2,71.02,98,99,1.19
655,Kovdor,RU,2022-05-16 00:03:36,67.5662,30.4758,40.39,94,98,1.05
656,Garowe,SO,2022-05-16 00:03:37,8.4054,48.4845,79.52,60,4,17.31
657,Kayerkan,RU,2022-05-16 00:03:37,69.3497,87.7602,37.27,88,100,8.05
658,Turan,VN,2022-05-16 00:03:38,16.0678,108.2208,80.58,83,75,1.14
659,Fukue,JP,2022-05-16 00:03:38,32.6881,128.8419,63.14,56,100,6.91
660,Nsanje,MW,2022-05-16 00:03:39,-16.92,35.262,64.2,95,67,3.31
661,Pedernales,DO,2022-05-16 00:03:39,18.0384,-71.744,80.55,77,98,11.68
662,Sechura,PE,2022-05-16 00:03:40,-5.5569,-80.8222,68.76,72,93,16.62
663,Gashua,NG,2022-05-16 00:03:40,12.871,11.0482,85.01,17,60,8.57
664,Tomatlan,MX,2022-05-16 00:01:17,19.9333,-105.25,85.05,38,25,8.32
665,Mizdah,LY,2022-05-16 00:03:41,31.4451,12.9801,71.29,25,5,5.99
666,Kasamwa,TZ,2022-05-16 00:03:41,-2.85,32.4333,63.68,88,65,2.62
667,Losser,NL,2022-05-16 00:03:42,52.2608,7.0042,61.48,61,16,5.99
668,Crestview,US,2022-05-16 00:00:33,30.7621,-86.5705,72.25,81,94,7.0
669,Cosamaloapan,MX,2022-05-16 00:03:42,18.3667,-95.8,86.2,46,5,12.95
670,Skibbereen,IE,2022-05-16 00:03:43,51.55,-9.2667,56.1,98,100,14.67
671,Comodoro Rivadavia,AR,2022-05-16 00:02:35,-45.8667,-67.5,48.09,67,1,7.52
672,Huilong,CN,2022-05-16 00:03:44,31.8111,121.655,67.93,58,87,10.47
673,Homer,US,2022-05-16 00:03:44,59.6425,-151.5483,55.29,50,0,10.36
674,Sakakah,SA,2022-05-16 00:03:44,29.9697,40.2064,76.24,30,66,16.35
675,Sao Joao Da Barra,BR,2022-05-16 00:03:34,-21.6403,-41.0511,74.43,81,81,16.73
676,Lixourion,GR,2022-05-16 00:03:45,38.2019,20.4314,66.04,80,0,2.1
677,Gazli,UZ,2022-05-16 00:03:46,40.1333,63.45,70.86,40,62,6.64
678,Torredonjimeno,ES,2022-05-16 00:01:46,37.7675,-3.9578,63.66,78,63,4.0
679,Cabadiangan,PH,2022-05-16 00:03:46,9.7531,122.4739,83.35,73,97,2.06
680,Lagoa,PT,2022-05-16 00:03:47,39.05,-27.9833,61.47,79,82,51.96
681,Altar,MX,2022-05-16 00:03:47,30.7,-111.8167,98.74,5,56,19.64
682,Ibra,OM,2022-05-16 00:03:48,22.6906,58.5334,75.0,35,0,3.09
683,Sandwick,GB,2022-05-16 00:03:48,60.0,-1.25,48.02,93,100,16.11
684,Broken Hill,AU,2022-05-16 00:03:49,-31.95,141.4333,60.91,53,0,6.15
685,Ulaanbaatar,MN,2022-05-16 00:01:40,47.9077,106.8832,54.07,27,50,2.15
686,Estelle,US,2022-05-16 00:03:49,29.8458,-90.1067,87.01,61,0,4.61
687,Ambilobe,MG,2022-05-16 00:03:50,-13.2,49.05,68.34,87,5,3.06
688,Dali,CN,2022-05-16 00:03:50,25.7,100.1833,55.96,95,100,4.97
689,Sayyan,YE,2022-05-16 00:03:51,15.1718,44.3244,58.51,20,0,3.8
690,Mayo,US,2022-05-16 00:02:24,38.8876,-76.5119,73.81,88,0,4.61
691,Ahuimanu,US,2022-05-16 00:03:51,21.4447,-157.8378,80.37,67,0,12.66
692,Krasnoselkup,RU,2022-05-16 00:03:52,65.7,82.4667,50.67,98,100,2.26
693,Puerto Maldonado,PE,2022-05-16 00:03:52,-12.6,-69.1833,77.97,82,93,2.64
694,Ust-Shonosha,RU,2022-05-16 00:03:53,61.1531,41.343,45.59,97,100,7.25
695,Jiangmen,CN,2022-05-16 00:02:12,22.5833,113.0833,66.97,85,100,9.82
